age,gender,province,mother_tongue,family_income,level_studies,question,value,phoneme
17,female,Barcelona,cat_cast,2,eso,T2_2_5,47,z
17,female,Barcelona,cat_cast,2,eso,T2_2_6,51,z
17,female,Barcelona,cat_cast,2,eso,T2_2_7,71,z
17,female,Barcelona,cat_cast,2,eso,T2_2_8,80,z
17,female,Barcelona,cat_cast,2,eso,T2_2_9,75,z
17,female,Barcelona,cat_cast,2,eso,T2_2_10,20,z
17,female,Barcelona,cat_cast,2,eso,T2_2_11,21,z
17,female,Barcelona,cat_cast,2,eso,T3_2_1,86,z
17,female,Barcelona,cat_cast,2,eso,T3_2_2,59,z
17,female,Barcelona,cat_cast,2,eso,T3_2_3,88,z
17,female,Barcelona,cat_cast,2,eso,T3_2_4,74,z
17,female,Barcelona,cat_cast,2,eso,T3_2_5,52,z
17,female,Barcelona,cat_cast,2,eso,T3_2_6,53,z
17,female,Barcelona,cat_cast,2,eso,T3_2_7,80,z
17,female,Barcelona,cat_cast,2,eso,T3_2_8,79,z
17,female,Barcelona,cat_cast,2,eso,T3_2_9,71,z
17,female,Barcelona,cat_cast,2,eso,T3_2_10,18,z
17,female,Barcelona,cat_cast,2,eso,T3_2_11,23,z
17,female,Barcelona,cat_cast,2,eso,T4_2_1,85,z
17,female,Barcelona,cat_cast,2,eso,T4_2_2,87,z
17,female,Barcelona,cat_cast,2,eso,T4_2_3,90,z
17,female,Barcelona,cat_cast,2,eso,T4_2_4,85,z
17,female,Barcelona,cat_cast,2,eso,T4_2_5,52,z
17,female,Barcelona,cat_cast,2,eso,T4_2_6,54,z
17,female,Barcelona,cat_cast,2,eso,T4_2_7,83,z
17,female,Barcelona,cat_cast,2,eso,T4_2_8,80,z
17,female,Barcelona,cat_cast,2,eso,T4_2_9,75,z
17,female,Barcelona,cat_cast,2,eso,T4_2_10,14,z
17,female,Barcelona,cat_cast,2,eso,T4_2_11,20,z
17,female,Barcelona,cat_cast,2,eso,T5_2_1,90,z
17,female,Barcelona,cat_cast,2,eso,T5_2_2,88,z
17,female,Barcelona,cat_cast,2,eso,T5_2_3,87,z
17,female,Barcelona,cat_cast,2,eso,T5_2_4,77,z
17,female,Barcelona,cat_cast,2,eso,T5_2_5,52,z
17,female,Barcelona,cat_cast,2,eso,T5_2_6,51,z
17,female,Barcelona,cat_cast,2,eso,T5_2_7,68,z
17,female,Barcelona,cat_cast,2,eso,T5_2_8,72,z
17,female,Barcelona,cat_cast,2,eso,T5_2_9,66,z
17,female,Barcelona,cat_cast,2,eso,T5_2_10,17,z
17,female,Barcelona,cat_cast,2,eso,T5_2_11,14,z
17,female,Barcelona,cat_cast,2,eso,T6_2_1,90,z
17,female,Barcelona,cat_cast,2,eso,T6_2_2,86,z
17,female,Barcelona,cat_cast,2,eso,T6_2_3,87,z
17,female,Barcelona,cat_cast,2,eso,T6_2_4,84,z
17,female,Barcelona,cat_cast,2,eso,T6_2_5,50,z
17,female,Barcelona,cat_cast,2,eso,T6_2_6,49,z
17,female,Barcelona,cat_cast,2,eso,T6_2_7,76,z
17,female,Barcelona,cat_cast,2,eso,T6_2_8,70,z
17,female,Barcelona,cat_cast,2,eso,T6_2_9,84,z
17,female,Barcelona,cat_cast,2,eso,T6_2_10,19,z
17,female,Barcelona,cat_cast,2,eso,T6_2_11,24,z
17,female,Barcelona,cat_cast,2,eso,T7_2_1,91,s
17,female,Barcelona,cat_cast,2,eso,T7_2_2,75,s
17,female,Barcelona,cat_cast,2,eso,T7_2_3,89,s
17,female,Barcelona,cat_cast,2,eso,T7_2_4,71,s
17,female,Barcelona,cat_cast,2,eso,T7_2_5,54,s
17,female,Barcelona,cat_cast,2,eso,T7_2_6,59,s
17,female,Barcelona,cat_cast,2,eso,T7_2_7,85,s
17,female,Barcelona,cat_cast,2,eso,T7_2_8,64,s
17,female,Barcelona,cat_cast,2,eso,T7_2_9,76,s
17,female,Barcelona,cat_cast,2,eso,T7_2_10,31,s
17,female,Barcelona,cat_cast,2,eso,T7_2_11,16,s
17,female,Barcelona,cat_cast,2,eso,T8_2_1,84,s
17,female,Barcelona,cat_cast,2,eso,T8_2_2,86,s
17,female,Barcelona,cat_cast,2,eso,T8_2_3,89,s
17,female,Barcelona,cat_cast,2,eso,T8_2_4,88,s
17,female,Barcelona,cat_cast,2,eso,T8_2_5,56,s
17,female,Barcelona,cat_cast,2,eso,T8_2_6,52,s
17,female,Barcelona,cat_cast,2,eso,T8_2_7,73,s
17,female,Barcelona,cat_cast,2,eso,T8_2_8,75,s
17,female,Barcelona,cat_cast,2,eso,T8_2_9,70,s
17,female,Barcelona,cat_cast,2,eso,T8_2_10,10,s
17,female,Barcelona,cat_cast,2,eso,T8_2_11,16,s
17,female,Barcelona,cat_cast,2,eso,T9_2_1,85,s
17,female,Barcelona,cat_cast,2,eso,T9_2_2,67,s
17,female,Barcelona,cat_cast,2,eso,T9_2_3,87,s
17,female,Barcelona,cat_cast,2,eso,T9_2_4,82,s
17,female,Barcelona,cat_cast,2,eso,T9_2_5,48,s
17,female,Barcelona,cat_cast,2,eso,T9_2_6,53,s
17,female,Barcelona,cat_cast,2,eso,T9_2_7,76,s
17,female,Barcelona,cat_cast,2,eso,T9_2_8,77,s
17,female,Barcelona,cat_cast,2,eso,T9_2_9,67,s
17,female,Barcelona,cat_cast,2,eso,T9_2_10,18,s
17,female,Barcelona,cat_cast,2,eso,T9_2_11,18,s
17,female,Barcelona,cat_cast,2,eso,T10_2_1,96,s
17,female,Barcelona,cat_cast,2,eso,T10_2_2,82,s
17,female,Barcelona,cat_cast,2,eso,T10_2_3,92,s
17,female,Barcelona,cat_cast,2,eso,T10_2_4,88,s
17,female,Barcelona,cat_cast,2,eso,T10_2_5,50,s
17,female,Barcelona,cat_cast,2,eso,T10_2_6,52,s
17,female,Barcelona,cat_cast,2,eso,T10_2_7,72,s
17,female,Barcelona,cat_cast,2,eso,T10_2_8,73,s
17,female,Barcelona,cat_cast,2,eso,T10_2_9,71,s
17,female,Barcelona,cat_cast,2,eso,T10_2_10,11,s
17,female,Barcelona,cat_cast,2,eso,T10_2_11,16,s
17,female,Barcelona,cat_cast,2,eso,T11_2_1,84,s
17,female,Barcelona,cat_cast,2,eso,T11_2_2,83,s
17,female,Barcelona,cat_cast,2,eso,T11_2_3,85,s
17,female,Barcelona,cat_cast,2,eso,T11_2_4,74,s
17,female,Barcelona,cat_cast,2,eso,T11_2_5,52,s
17,female,Barcelona,cat_cast,2,eso,T11_2_6,49,s
17,female,Barcelona,cat_cast,2,eso,T11_2_7,76,s
17,female,Barcelona,cat_cast,2,eso,T11_2_8,69,s
17,female,Barcelona,cat_cast,2,eso,T11_2_9,73,s
17,female,Barcelona,cat_cast,2,eso,T11_2_10,10,s
17,female,Barcelona,cat_cast,2,eso,T11_2_11,22,s
17,female,Barcelona,cat_cast,2,eso,T12_2_1,90,s
17,female,Barcelona,cat_cast,2,eso,T12_2_2,88,s
17,female,Barcelona,cat_cast,2,eso,T12_2_3,88,s
17,female,Barcelona,cat_cast,2,eso,T12_2_4,86,s
17,female,Barcelona,cat_cast,2,eso,T12_2_5,45,s
17,female,Barcelona,cat_cast,2,eso,T12_2_6,56,s
17,female,Barcelona,cat_cast,2,eso,T12_2_7,79,s
17,female,Barcelona,cat_cast,2,eso,T12_2_8,68,s
17,female,Barcelona,cat_cast,2,eso,T12_2_9,81,s
17,female,Barcelona,cat_cast,2,eso,T12_2_10,18,s
17,female,Barcelona,cat_cast,2,eso,T12_2_11,18,s
28,non_binary,Barcelona,cat_cast,3,uni,T1._1,74,z
28,non_binary,Barcelona,cat_cast,3,uni,T1._2,50,z
28,non_binary,Barcelona,cat_cast,3,uni,T1._3,66,z
28,non_binary,Barcelona,cat_cast,3,uni,T1._4,63,z
28,non_binary,Barcelona,cat_cast,3,uni,T1._5,62,z
28,non_binary,Barcelona,cat_cast,3,uni,T1._6,50,z
28,non_binary,Barcelona,cat_cast,3,uni,T1._7,37,z
28,non_binary,Barcelona,cat_cast,3,uni,T1._8,100,z
28,non_binary,Barcelona,cat_cast,3,uni,T1._9,100,z
28,non_binary,Barcelona,cat_cast,3,uni,T1._10,85,z
28,non_binary,Barcelona,cat_cast,3,uni,T1._11,100,z
28,non_binary,Barcelona,cat_cast,3,uni,T2_1,61,z
28,non_binary,Barcelona,cat_cast,3,uni,T2_2,50,z
28,non_binary,Barcelona,cat_cast,3,uni,T2_3,61,z
28,non_binary,Barcelona,cat_cast,3,uni,T2_4,58,z
28,non_binary,Barcelona,cat_cast,3,uni,T2_5,59,z
28,non_binary,Barcelona,cat_cast,3,uni,T2_6,50,z
28,non_binary,Barcelona,cat_cast,3,uni,T2_7,39,z
28,non_binary,Barcelona,cat_cast,3,uni,T2_8,100,z
28,non_binary,Barcelona,cat_cast,3,uni,T2_9,100,z
28,non_binary,Barcelona,cat_cast,3,uni,T2_10,89,z
28,non_binary,Barcelona,cat_cast,3,uni,T2_11,100,z
28,non_binary,Barcelona,cat_cast,3,uni,T3._1,76,z
28,non_binary,Barcelona,cat_cast,3,uni,T3._2,50,z
28,non_binary,Barcelona,cat_cast,3,uni,T3._3,69,z
28,non_binary,Barcelona,cat_cast,3,uni,T3._4,63,z
28,non_binary,Barcelona,cat_cast,3,uni,T3._5,60,z
28,non_binary,Barcelona,cat_cast,3,uni,T3._6,54,z
28,non_binary,Barcelona,cat_cast,3,uni,T3._7,56,z
28,non_binary,Barcelona,cat_cast,3,uni,T3._8,95,z
28,non_binary,Barcelona,cat_cast,3,uni,T3._9,100,z
28,non_binary,Barcelona,cat_cast,3,uni,T3._10,80,z
28,non_binary,Barcelona,cat_cast,3,uni,T3._11,77,z
28,non_binary,Barcelona,cat_cast,3,uni,T4._1,79,z
28,non_binary,Barcelona,cat_cast,3,uni,T4._2,75,z
28,non_binary,Barcelona,cat_cast,3,uni,T4._3,50,z
28,non_binary,Barcelona,cat_cast,3,uni,T4._4,70,z
28,non_binary,Barcelona,cat_cast,3,uni,T4._5,80,z
28,non_binary,Barcelona,cat_cast,3,uni,T4._6,60,z
28,non_binary,Barcelona,cat_cast,3,uni,T4._7,75,z
28,non_binary,Barcelona,cat_cast,3,uni,T4._8,100,z
28,non_binary,Barcelona,cat_cast,3,uni,T4._9,100,z
28,non_binary,Barcelona,cat_cast,3,uni,T4._10,100,z
28,non_binary,Barcelona,cat_cast,3,uni,T4._11,100,z
28,non_binary,Barcelona,cat_cast,3,uni,T5._1,60,z
28,non_binary,Barcelona,cat_cast,3,uni,T5._2,50,z
28,non_binary,Barcelona,cat_cast,3,uni,T5._3,50,z
28,non_binary,Barcelona,cat_cast,3,uni,T5._4,45,z
28,non_binary,Barcelona,cat_cast,3,uni,T5._5,45,z
28,non_binary,Barcelona,cat_cast,3,uni,T5._6,40,z
28,non_binary,Barcelona,cat_cast,3,uni,T5._7,50,z
28,non_binary,Barcelona,cat_cast,3,uni,T5._8,100,z
28,non_binary,Barcelona,cat_cast,3,uni,T5._9,100,z
28,non_binary,Barcelona,cat_cast,3,uni,T5._10,100,z
28,non_binary,Barcelona,cat_cast,3,uni,T5._11,100,z
28,non_binary,Barcelona,cat_cast,3,uni,T6_1,63,z
28,non_binary,Barcelona,cat_cast,3,uni,T6_2,51,z
28,non_binary,Barcelona,cat_cast,3,uni,T6_3,51,z
28,non_binary,Barcelona,cat_cast,3,uni,T6_4,55,z
28,non_binary,Barcelona,cat_cast,3,uni,T6_5,51,z
28,non_binary,Barcelona,cat_cast,3,uni,T6_6,38,z
28,non_binary,Barcelona,cat_cast,3,uni,T6_7,48,z
28,non_binary,Barcelona,cat_cast,3,uni,T6_8,100,z
28,non_binary,Barcelona,cat_cast,3,uni,T6_9,100,z
28,non_binary,Barcelona,cat_cast,3,uni,T6_10,89,z
28,non_binary,Barcelona,cat_cast,3,uni,T6_11,89,z
28,non_binary,Barcelona,cat_cast,3,uni,T7_1,73,s
28,non_binary,Barcelona,cat_cast,3,uni,T7_2,50,s
28,non_binary,Barcelona,cat_cast,3,uni,T7_3,77,s
28,non_binary,Barcelona,cat_cast,3,uni,T7_4,65,s
28,non_binary,Barcelona,cat_cast,3,uni,T7_5,53,s
28,non_binary,Barcelona,cat_cast,3,uni,T7_6,64,s
28,non_binary,Barcelona,cat_cast,3,uni,T7_7,50,s
28,non_binary,Barcelona,cat_cast,3,uni,T7_8,100,s
28,non_binary,Barcelona,cat_cast,3,uni,T7_9,100,s
28,non_binary,Barcelona,cat_cast,3,uni,T7_10,86,s
28,non_binary,Barcelona,cat_cast,3,uni,T7_11,94,s
28,non_binary,Barcelona,cat_cast,3,uni,T8_1,64,s
28,non_binary,Barcelona,cat_cast,3,uni,T8_2,50,s
28,non_binary,Barcelona,cat_cast,3,uni,T8_3,69,s
28,non_binary,Barcelona,cat_cast,3,uni,T8_4,68,s
28,non_binary,Barcelona,cat_cast,3,uni,T8_5,66,s
28,non_binary,Barcelona,cat_cast,3,uni,T8_6,58,s
28,non_binary,Barcelona,cat_cast,3,uni,T8_7,23,s
28,non_binary,Barcelona,cat_cast,3,uni,T8_8,100,s
28,non_binary,Barcelona,cat_cast,3,uni,T8_9,100,s
28,non_binary,Barcelona,cat_cast,3,uni,T8_10,94,s
28,non_binary,Barcelona,cat_cast,3,uni,T8_11,100,s
28,non_binary,Barcelona,cat_cast,3,uni,T9_1,63,s
28,non_binary,Barcelona,cat_cast,3,uni,T9_2,50,s
28,non_binary,Barcelona,cat_cast,3,uni,T9_3,65,s
28,non_binary,Barcelona,cat_cast,3,uni,T9_4,49,s
28,non_binary,Barcelona,cat_cast,3,uni,T9_5,50,s
28,non_binary,Barcelona,cat_cast,3,uni,T9_6,45,s
28,non_binary,Barcelona,cat_cast,3,uni,T9_7,31,s
28,non_binary,Barcelona,cat_cast,3,uni,T9_8,100,s
28,non_binary,Barcelona,cat_cast,3,uni,T9_9,100,s
28,non_binary,Barcelona,cat_cast,3,uni,T9_10,85,s
28,non_binary,Barcelona,cat_cast,3,uni,T9_11,76,s
28,non_binary,Barcelona,cat_cast,3,uni,T10_1,69,s
28,non_binary,Barcelona,cat_cast,3,uni,T10_2,50,s
28,non_binary,Barcelona,cat_cast,3,uni,T10_3,71,s
28,non_binary,Barcelona,cat_cast,3,uni,T10_4,69,s
28,non_binary,Barcelona,cat_cast,3,uni,T10_5,65,s
28,non_binary,Barcelona,cat_cast,3,uni,T10_6,69,s
28,non_binary,Barcelona,cat_cast,3,uni,T10_7,60,s
28,non_binary,Barcelona,cat_cast,3,uni,T10_8,100,s
28,non_binary,Barcelona,cat_cast,3,uni,T10_9,100,s
28,non_binary,Barcelona,cat_cast,3,uni,T10_10,100,s
28,non_binary,Barcelona,cat_cast,3,uni,T10_11,100,s
28,non_binary,Barcelona,cat_cast,3,uni,T11_1,53,s
28,non_binary,Barcelona,cat_cast,3,uni,T11_2,50,s
28,non_binary,Barcelona,cat_cast,3,uni,T11_3,59,s
28,non_binary,Barcelona,cat_cast,3,uni,T11_4,58,s
28,non_binary,Barcelona,cat_cast,3,uni,T11_5,59,s
28,non_binary,Barcelona,cat_cast,3,uni,T11_6,63,s
28,non_binary,Barcelona,cat_cast,3,uni,T11_7,34,s
28,non_binary,Barcelona,cat_cast,3,uni,T11_8,100,s
28,non_binary,Barcelona,cat_cast,3,uni,T11_9,100,s
28,non_binary,Barcelona,cat_cast,3,uni,T11_10,80,s
28,non_binary,Barcelona,cat_cast,3,uni,T11_11,86,s
28,non_binary,Barcelona,cat_cast,3,uni,T12_1,68,s
28,non_binary,Barcelona,cat_cast,3,uni,T12_2,50,s
28,non_binary,Barcelona,cat_cast,3,uni,T12_3,69,s
28,non_binary,Barcelona,cat_cast,3,uni,T12_4,58,s
28,non_binary,Barcelona,cat_cast,3,uni,T12_5,55,s
28,non_binary,Barcelona,cat_cast,3,uni,T12_6,43,s
28,non_binary,Barcelona,cat_cast,3,uni,T12_7,50,s
28,non_binary,Barcelona,cat_cast,3,uni,T12_8,93,s
28,non_binary,Barcelona,cat_cast,3,uni,T12_9,100,s
28,non_binary,Barcelona,cat_cast,3,uni,T12_10,91,s
28,non_binary,Barcelona,cat_cast,3,uni,T12_11,86,s
25,female,Barcelona,cast,3,uni,T1_2_1,30,z
25,female,Barcelona,cast,3,uni,T1_2_2,37,z
25,female,Barcelona,cast,3,uni,T1_2_3,43,z
25,female,Barcelona,cast,3,uni,T1_2_4,34,z
25,female,Barcelona,cast,3,uni,T1_2_5,37,z
25,female,Barcelona,cast,3,uni,T1_2_6,26,z
25,female,Barcelona,cast,3,uni,T1_2_7,43,z
25,female,Barcelona,cast,3,uni,T1_2_8,29,z
25,female,Barcelona,cast,3,uni,T1_2_9,38,z
25,female,Barcelona,cast,3,uni,T1_2_10,49,z
25,female,Barcelona,cast,3,uni,T1_2_11,44,z
25,female,Barcelona,cast,3,uni,T2_2_1,35,z
25,female,Barcelona,cast,3,uni,T2_2_2,25,z
25,female,Barcelona,cast,3,uni,T2_2_3,40,z
25,female,Barcelona,cast,3,uni,T2_2_4,34,z
25,female,Barcelona,cast,3,uni,T2_2_5,29,z
25,female,Barcelona,cast,3,uni,T2_2_6,35,z
25,female,Barcelona,cast,3,uni,T2_2_7,26,z
25,female,Barcelona,cast,3,uni,T2_2_8,28,z
25,female,Barcelona,cast,3,uni,T2_2_9,32,z
25,female,Barcelona,cast,3,uni,T2_2_10,28,z
25,female,Barcelona,cast,3,uni,T2_2_11,20,z
25,female,Barcelona,cast,3,uni,T3_2_1,41,z
25,female,Barcelona,cast,3,uni,T3_2_2,46,z
25,female,Barcelona,cast,3,uni,T3_2_3,62,z
25,female,Barcelona,cast,3,uni,T3_2_4,48,z
25,female,Barcelona,cast,3,uni,T3_2_5,56,z
25,female,Barcelona,cast,3,uni,T3_2_6,61,z
25,female,Barcelona,cast,3,uni,T3_2_7,61,z
25,female,Barcelona,cast,3,uni,T3_2_8,69,z
25,female,Barcelona,cast,3,uni,T3_2_9,69,z
25,female,Barcelona,cast,3,uni,T3_2_10,66,z
25,female,Barcelona,cast,3,uni,T3_2_11,69,z
25,female,Barcelona,cast,3,uni,T4_2_1,100,z
25,female,Barcelona,cast,3,uni,T4_2_2,98,z
25,female,Barcelona,cast,3,uni,T4_2_3,100,z
25,female,Barcelona,cast,3,uni,T4_2_4,67,z
25,female,Barcelona,cast,3,uni,T4_2_5,86,z
25,female,Barcelona,cast,3,uni,T4_2_6,86,z
25,female,Barcelona,cast,3,uni,T4_2_7,75,z
25,female,Barcelona,cast,3,uni,T4_2_8,100,z
25,female,Barcelona,cast,3,uni,T4_2_9,100,z
25,female,Barcelona,cast,3,uni,T4_2_10,96,z
25,female,Barcelona,cast,3,uni,T4_2_11,66,z
25,female,Barcelona,cast,3,uni,T5_2_1,28,z
25,female,Barcelona,cast,3,uni,T5_2_2,34,z
25,female,Barcelona,cast,3,uni,T5_2_3,23,z
25,female,Barcelona,cast,3,uni,T5_2_4,43,z
25,female,Barcelona,cast,3,uni,T5_2_5,61,z
25,female,Barcelona,cast,3,uni,T5_2_6,62,z
25,female,Barcelona,cast,3,uni,T5_2_7,56,z
25,female,Barcelona,cast,3,uni,T5_2_8,32,z
25,female,Barcelona,cast,3,uni,T5_2_9,34,z
25,female,Barcelona,cast,3,uni,T5_2_10,42,z
25,female,Barcelona,cast,3,uni,T5_2_11,44,z
25,female,Barcelona,cast,3,uni,T6_2_1,14,z
25,female,Barcelona,cast,3,uni,T6_2_2,14,z
25,female,Barcelona,cast,3,uni,T6_2_3,15,z
25,female,Barcelona,cast,3,uni,T6_2_4,21,z
25,female,Barcelona,cast,3,uni,T6_2_5,13,z
25,female,Barcelona,cast,3,uni,T6_2_6,14,z
25,female,Barcelona,cast,3,uni,T6_2_7,14,z
25,female,Barcelona,cast,3,uni,T6_2_8,7,z
25,female,Barcelona,cast,3,uni,T6_2_9,7,z
25,female,Barcelona,cast,3,uni,T6_2_10,8,z
25,female,Barcelona,cast,3,uni,T6_2_11,13,z
25,female,Barcelona,cast,3,uni,T7_2_1,10,s
25,female,Barcelona,cast,3,uni,T7_2_2,16,s
25,female,Barcelona,cast,3,uni,T7_2_3,13,s
25,female,Barcelona,cast,3,uni,T7_2_4,18,s
25,female,Barcelona,cast,3,uni,T7_2_5,15,s
25,female,Barcelona,cast,3,uni,T7_2_6,20,s
25,female,Barcelona,cast,3,uni,T7_2_7,19,s
25,female,Barcelona,cast,3,uni,T7_2_8,25,s
25,female,Barcelona,cast,3,uni,T7_2_9,32,s
25,female,Barcelona,cast,3,uni,T7_2_10,24,s
25,female,Barcelona,cast,3,uni,T7_2_11,27,s
25,female,Barcelona,cast,3,uni,T8_2_1,80,s
25,female,Barcelona,cast,3,uni,T8_2_2,88,s
25,female,Barcelona,cast,3,uni,T8_2_3,100,s
25,female,Barcelona,cast,3,uni,T8_2_4,55,s
25,female,Barcelona,cast,3,uni,T8_2_5,57,s
25,female,Barcelona,cast,3,uni,T8_2_6,70,s
25,female,Barcelona,cast,3,uni,T8_2_7,55,s
25,female,Barcelona,cast,3,uni,T8_2_8,50,s
25,female,Barcelona,cast,3,uni,T8_2_9,68,s
25,female,Barcelona,cast,3,uni,T8_2_10,60,s
25,female,Barcelona,cast,3,uni,T8_2_11,22,s
25,female,Barcelona,cast,3,uni,T9_2_1,19,s
25,female,Barcelona,cast,3,uni,T9_2_2,12,s
25,female,Barcelona,cast,3,uni,T9_2_3,17,s
25,female,Barcelona,cast,3,uni,T9_2_4,16,s
25,female,Barcelona,cast,3,uni,T9_2_5,24,s
25,female,Barcelona,cast,3,uni,T9_2_6,24,s
25,female,Barcelona,cast,3,uni,T9_2_7,18,s
25,female,Barcelona,cast,3,uni,T9_2_8,18,s
25,female,Barcelona,cast,3,uni,T9_2_9,19,s
25,female,Barcelona,cast,3,uni,T9_2_10,22,s
25,female,Barcelona,cast,3,uni,T9_2_11,19,s
25,female,Barcelona,cast,3,uni,T10_2_1,77,s
25,female,Barcelona,cast,3,uni,T10_2_2,83,s
25,female,Barcelona,cast,3,uni,T10_2_3,88,s
25,female,Barcelona,cast,3,uni,T10_2_4,83,s
25,female,Barcelona,cast,3,uni,T10_2_5,73,s
25,female,Barcelona,cast,3,uni,T10_2_6,71,s
25,female,Barcelona,cast,3,uni,T10_2_7,90,s
25,female,Barcelona,cast,3,uni,T10_2_8,75,s
25,female,Barcelona,cast,3,uni,T10_2_9,83,s
25,female,Barcelona,cast,3,uni,T10_2_10,77,s
25,female,Barcelona,cast,3,uni,T10_2_11,70,s
25,female,Barcelona,cast,3,uni,T11_2_1,7,s
25,female,Barcelona,cast,3,uni,T11_2_2,11,s
25,female,Barcelona,cast,3,uni,T11_2_3,10,s
25,female,Barcelona,cast,3,uni,T11_2_4,11,s
25,female,Barcelona,cast,3,uni,T11_2_5,15,s
25,female,Barcelona,cast,3,uni,T11_2_6,12,s
25,female,Barcelona,cast,3,uni,T11_2_7,19,s
25,female,Barcelona,cast,3,uni,T11_2_8,13,s
25,female,Barcelona,cast,3,uni,T11_2_9,13,s
25,female,Barcelona,cast,3,uni,T11_2_10,14,s
25,female,Barcelona,cast,3,uni,T11_2_11,15,s
25,female,Barcelona,cast,3,uni,T12_2_1,37,s
25,female,Barcelona,cast,3,uni,T12_2_2,50,s
25,female,Barcelona,cast,3,uni,T12_2_3,57,s
25,female,Barcelona,cast,3,uni,T12_2_4,59,s
25,female,Barcelona,cast,3,uni,T12_2_5,74,s
25,female,Barcelona,cast,3,uni,T12_2_6,48,s
25,female,Barcelona,cast,3,uni,T12_2_7,67,s
25,female,Barcelona,cast,3,uni,T12_2_8,40,s
25,female,Barcelona,cast,3,uni,T12_2_9,39,s
25,female,Barcelona,cast,3,uni,T12_2_10,51,s
25,female,Barcelona,cast,3,uni,T12_2_11,61,s
34,male,Barcelona,cat,4,uni,T1_2_1,18,z
34,male,Barcelona,cat,4,uni,T1_2_2,21,z
34,male,Barcelona,cat,4,uni,T1_2_3,64,z
34,male,Barcelona,cat,4,uni,T1_2_4,62,z
34,male,Barcelona,cat,4,uni,T1_2_5,65,z
34,male,Barcelona,cat,4,uni,T1_2_6,65,z
34,male,Barcelona,cat,4,uni,T1_2_7,64,z
34,male,Barcelona,cat,4,uni,T1_2_8,100,z
34,male,Barcelona,cat,4,uni,T1_2_9,100,z
34,male,Barcelona,cat,4,uni,T1_2_10,100,z
34,male,Barcelona,cat,4,uni,T1_2_11,71,z
34,male,Barcelona,cat,4,uni,T2_2_1,70,z
34,male,Barcelona,cat,4,uni,T2_2_2,91,z
34,male,Barcelona,cat,4,uni,T2_2_3,72,z
34,male,Barcelona,cat,4,uni,T2_2_4,82,z
34,male,Barcelona,cat,4,uni,T2_2_5,94,z
34,male,Barcelona,cat,4,uni,T2_2_6,89,z
34,male,Barcelona,cat,4,uni,T2_2_7,95,z
34,male,Barcelona,cat,4,uni,T2_2_8,100,z
34,male,Barcelona,cat,4,uni,T2_2_9,100,z
34,male,Barcelona,cat,4,uni,T2_2_10,71,z
34,male,Barcelona,cat,4,uni,T2_2_11,83,z
34,male,Barcelona,cat,4,uni,T3_2_1,72,z
34,male,Barcelona,cat,4,uni,T3_2_2,89,z
34,male,Barcelona,cat,4,uni,T3_2_3,81,z
34,male,Barcelona,cat,4,uni,T3_2_4,72,z
34,male,Barcelona,cat,4,uni,T3_2_5,100,z
34,male,Barcelona,cat,4,uni,T3_2_6,94,z
34,male,Barcelona,cat,4,uni,T3_2_7,85,z
34,male,Barcelona,cat,4,uni,T3_2_8,100,z
34,male,Barcelona,cat,4,uni,T3_2_9,100,z
34,male,Barcelona,cat,4,uni,T3_2_10,97,z
34,male,Barcelona,cat,4,uni,T3_2_11,94,z
34,male,Barcelona,cat,4,uni,T4_2_1,91,z
34,male,Barcelona,cat,4,uni,T4_2_2,85,z
34,male,Barcelona,cat,4,uni,T4_2_3,91,z
34,male,Barcelona,cat,4,uni,T4_2_4,86,z
34,male,Barcelona,cat,4,uni,T4_2_5,93,z
34,male,Barcelona,cat,4,uni,T4_2_6,84,z
34,male,Barcelona,cat,4,uni,T4_2_7,92,z
34,male,Barcelona,cat,4,uni,T4_2_8,85,z
34,male,Barcelona,cat,4,uni,T4_2_9,82,z
34,male,Barcelona,cat,4,uni,T4_2_10,88,z
34,male,Barcelona,cat,4,uni,T4_2_11,85,z
34,male,Barcelona,cat,4,uni,T5_2_1,86,z
34,male,Barcelona,cat,4,uni,T5_2_2,83,z
34,male,Barcelona,cat,4,uni,T5_2_3,82,z
34,male,Barcelona,cat,4,uni,T5_2_4,80,z
34,male,Barcelona,cat,4,uni,T5_2_5,78,z
34,male,Barcelona,cat,4,uni,T5_2_6,78,z
34,male,Barcelona,cat,4,uni,T5_2_7,78,z
34,male,Barcelona,cat,4,uni,T5_2_8,79,z
34,male,Barcelona,cat,4,uni,T5_2_9,78,z
34,male,Barcelona,cat,4,uni,T5_2_10,76,z
34,male,Barcelona,cat,4,uni,T5_2_11,74,z
34,male,Barcelona,cat,4,uni,T6_2_1,93,z
34,male,Barcelona,cat,4,uni,T6_2_2,84,z
34,male,Barcelona,cat,4,uni,T6_2_3,75,z
34,male,Barcelona,cat,4,uni,T6_2_4,95,z
34,male,Barcelona,cat,4,uni,T6_2_5,88,z
34,male,Barcelona,cat,4,uni,T6_2_6,78,z
34,male,Barcelona,cat,4,uni,T6_2_7,89,z
34,male,Barcelona,cat,4,uni,T6_2_8,80,z
34,male,Barcelona,cat,4,uni,T6_2_9,70,z
34,male,Barcelona,cat,4,uni,T6_2_10,94,z
34,male,Barcelona,cat,4,uni,T6_2_11,86,z
34,male,Barcelona,cat,4,uni,T7_2_2,88,s
34,male,Barcelona,cat,4,uni,T7_2_3,86,s
34,male,Barcelona,cat,4,uni,T7_2_4,83,s
34,male,Barcelona,cat,4,uni,T7_2_5,81,s
